 NAME III (version 8.2)                                          
 Run name:                   Taal_273070_20250107041508.174287
 Run time:                   07/01/2025 04:15:10.918 UTC
 Met data:                   NWP Flow.EC HRES Flow
 Start of release:           12/01/2020 06:57 UTC
 End of release:             12/01/2020 21:10 UTC
 Source strength:            5.333333E+08 g / s
 Release location:           120.9930E   14.0020N
 Release height:             311.000 to 15311.000m asl
 Run duration:               7day 0hr 0min
 X grid origin:                 90.00000    
 Y grid origin:                -15.00000    
 X grid size:                         281
 Y grid size:                         221
 X grid resolution:            0.2500000    
 Y grid resolution:            0.2500000    
 Number of preliminary cols:            4
 Number of field cols:                  1
 
 Fields:
                        ,                        ,                        ,                        ,                  VOLCANIC,
                        ,                        ,                        ,                        ,               AirConc Ash,
                        ,                        ,                        ,                        ,         Air Concentration,
                        ,                        ,                        ,                        ,              VOLCANIC_ASH,
                        ,                        ,                        ,                        ,                   g / m^3,
                        ,                        ,                        ,                        ,               All sources,
                        ,                        ,                        ,                        ,     No ensemble averaging,
                        ,                        ,                        ,                        ,          1hr 0min average,
                        ,                        ,                        ,                        ,   No horizontal averaging,
                        ,                        ,                        ,                        ,     No vertical averaging,
                        ,                        ,                        ,                        ,                          ,
                        ,                        ,                        ,                        ,                          ,
                        ,                        ,                        ,                        ,                          ,
                     129,                     142,                     122,                   20.25,               0.000154471,
                     129,                     143,                     122,                    20.5,              6.630904E-05,
                     130,                     121,                  122.25,                      15,              2.039029E-05,
                     130,                     122,                  122.25,                   15.25,              0.0007482477,
                     130,                     123,                  122.25,                    15.5,               0.003908404,
                     130,                     124,                  122.25,                   15.75,                 0.0071555,
                     130,                     125,                  122.25,                      16,               0.009386847,
                     130,                     126,                  122.25,                   16.25,               0.009782426,
                     130,                     127,                  122.25,                    16.5,               0.007128038,
                     130,                     128,                  122.25,                   16.75,               0.004932199,
                     130,                     129,                  122.25,                      17,               0.004653635,
                     130,                     130,                  122.25,                   17.25,                0.00327904,
                     130,                     131,                  122.25,                    17.5,               0.002530859,
                     130,                     132,                  122.25,                   17.75,               0.002737401,
                     130,                     133,                  122.25,                      18,               0.002032857,
                     130,                     134,                  122.25,                   18.25,                0.00177062,
                     130,                     135,                  122.25,                    18.5,               0.001837797,
                     130,                     136,                  122.25,                   18.75,               0.001177746,
                     130,                     137,                  122.25,                      19,              0.0009881661,
                     130,                     138,                  122.25,                   19.25,              0.0005519618,
                     130,                     139,                  122.25,                    19.5,               0.000428211,
                     130,                     140,                  122.25,                   19.75,              0.0002621518,
                     130,                     141,                  122.25,                      20,              0.0001760805,
                     130,                     142,                  122.25,                   20.25,              8.826916E-05,
                     130,                     143,                  122.25,                    20.5,              2.210301E-05,
                     131,                     123,                   122.5,                    15.5,              5.881218E-05,
                     131,                     124,                   122.5,                   15.75,              0.0007090393,
                     131,                     125,                   122.5,                      16,               0.002419422,
                     131,                     126,                   122.5,                   16.25,               0.004505555,
                     131,                     127,                   122.5,                    16.5,               0.005867582,
                     131,                     128,                   122.5,                   16.75,               0.004187314,
                     131,                     129,                   122.5,                      17,               0.003124089,
                     131,                     130,                   122.5,                   17.25,               0.002362431,
                     131,                     131,                   122.5,                    17.5,               0.001872647,
                     131,                     132,                   122.5,                   17.75,               0.001141922,
                     131,                     133,                   122.5,                      18,              0.0009685109,
                     131,                     134,                   122.5,                   18.25,              0.0003917012,
                     131,                     135,                   122.5,                    18.5,                0.00018403,
                     131,                     136,                   122.5,                   18.75,              8.649874E-05,
                     131,                     137,                   122.5,                      19,              5.087481E-05,
                     131,                     138,                   122.5,                   19.25,              1.958438E-05,
                     132,                     125,                  122.75,                      16,              5.619725E-05,
                     132,                     126,                  122.75,                   16.25,              0.0004035609,
                     132,                     127,                  122.75,                    16.5,              0.0007495708,
                     132,                     128,                  122.75,                   16.75,               0.001038577,
                     132,                     129,                  122.75,                      17,              0.0007961992,
                     132,                     130,                  122.75,                   17.25,              0.0003718558,
                     132,                     131,                  122.75,                    17.5,              0.0002927054,
                     132,                     132,                  122.75,                   17.75,              0.0001645913,
                     132,                     133,                  122.75,                      18,              0.0001069926,
                     132,                     134,                  122.75,                   18.25,              4.433987E-05,
                     133,                     128,                     123,                   16.75,              1.669736E-05,
                     133,                     131,                     123,                    17.5,              1.467804E-05,
                     133,                     132,                     123,                   17.75,              1.719054E-05,
